review_text,rating,Time,cleaned_review
We found this at Target for a while but then they stopped carrying it! I was SO thrilled to find it on Amazon! This is the only taco seasoning I will ever buy; it's wonderful! I've even shared a few packets with family and friends and they all rave about it!,5,1272240000,found target stopped carrying thrilled find amazon taco seasoning ever buy wonderful ive even shared packets family friends rave
my kids didn't like these as much as i did.  they are so sour/tangy.  for me it curbed cravings for something to munch on.  i think they were a bit too much for my 7 and 8 year olds who prefer fresh fruit.  i ordered more for myself though :),4,1209686400,kids didnt like much sourtangy curbed cravings something munch think bit much year olds prefer fresh fruit ordered though
"The tea is strong enough for iced tea.  I like this better than other selections I have tried.  My guests are always impressed with the great tea - something I never heard before.  I always hear people comment on the quality of coffee but this is the first time I've had guests say, ""Boy, that's good tea!!"" (with sincerity)",5,1348617600,tea strong enough iced tea like better selections tried guests always impressed great tea something never heard always hear people comment quality coffee first time ive guests say boy thats good tea sincerity
"I typically hate instant oatmeal. I often slave over steel-cut varieties, because all of the instant stuff seems to be mushy and lacking in texture and taste.<br /><br />This is the exception. The oatmeal is thick and has a great texture, and it is chock-full of delicious, real cranberries.<br /><br />The only thing is there are over 300 calories per cup! I don't think that the ingredients of the oatmeal are to blame; it's because the portion it makes is pretty big! However, if you are not counting calories or if you need a filling breakfast, you'll love this.",4,1234051200,typically hate instant oatmeal often slave steelcut varieties instant stuff seems mushy lacking texture tastebr br exception oatmeal thick great texture chockfull delicious real cranberriesbr br thing calories per cup dont think ingredients oatmeal blame portion makes pretty big however counting calories need filling breakfast youll love
"I have been a Kashi fan for the past few years and love the Heart to Heart and with the White Tea added, it is simply delightful!",5,1299801600,kashi fan past years love heart heart white tea added simply delightful
Going gluten free was easy except for the fact I missed licorice. This stuff is awesome-- I can't tell it is gluten free.,5,1297900800,going gluten free easy except fact missed licorice stuff awesome cant tell gluten free
"I've been eating Adzuki beans for many years and these Chimes ones are among the very high qualities! Adzuki beans are high in iron, protein and fibers, so they are good choices of healthy food. Easy to cook, just soak the beans in cold water for about an hour (the cooking instructions say soaking for overnight which is not necessary.) and then add 4-5 cups of water to half a pound Adzuki beans, bring to a boil and return to low. Cook for about an hour and a half, add sugar then you can enjoy delicious Adzuki bean soup. Great as snacks.",5,1346716800,ive eating adzuki beans many years chimes ones among high qualities adzuki beans high iron protein fibers good choices healthy food easy cook soak beans cold water hour cooking instructions say soaking overnight necessary add cups water half pound adzuki beans bring boil return low cook hour half add sugar enjoy delicious adzuki bean soup great snacks
"These are excellent cookies, we've been eating for years. But the $59.99 price is a rip off to the public, I wonder how these people sleep at night !  Gave 1 star for price otherwise I would give 5 stars...........",1,1327104000,excellent cookies weve eating years price rip public wonder people sleep night gave star price otherwise would give stars
"Okay so I have many different flavored Kcups and then when I got this I have already tried the Ginger bread, which is pretty good and really does taste like Gingerbread.  So I am reviewing the Spicy Eggnog (which I love eggnog) this is not an overwhelming flavor but it has an amazing flavor. Then the real shocker is the Golden French Toast.... it was the best of the bunch and it was the only one I didn't think I would like, well I was greatly mistaken.  The only Negative I have found is that they all look the same in the box.  My suggestion is that they need to change the tops to different colors so you can easily distinguish between the three.  Other then that this is well worth it!",5,1321660800,okay many different flavored kcups got already tried ginger bread pretty good really taste like gingerbread reviewing spicy eggnog love eggnog overwhelming flavor amazing flavor real shocker golden french toast best bunch one didnt think would like well greatly mistaken negative found look box suggestion need change tops different colors easily distinguish three well worth
"As others have said, ""if you like your tea to taste like the smell of a campfire"", then this would be the tea for you.  I personally don't like it, but my friend loves it.  He calls it ""smokey tea"" instead of it's real name.<br />It's one of those things that you either will love it or hate it, there's no in between.  If you liked smokey flavored things, you will probably like this tea.  It does taste better with sugar in it too, kind of ""softens"" the taste, but make no mistake...IT'S A STRONG FLAVOR!",4,1204156800,others said like tea taste like smell campfire would tea personally dont like friend loves calls smokey tea instead real namebr one things either love hate theres liked smokey flavored things probably like tea taste better sugar kind softens taste make mistakeits strong flavor
"These things are great!  I don't like the granola-like crunchiness of most oatmeal bars, but these are soft.  No high fructose corn syrup or other unnatural, unhealthy stuff.  Can't say enough good things!",5,1218326400,things great dont like granolalike crunchiness oatmeal bars soft high fructose corn syrup unnatural unhealthy stuff cant say enough good things
"I've come to trust the Stash brand, among only a few others due to its consistently excellent product line and variety.  I was initially a fan of English Breakfast tea, but was introduced to Irish Breakfast tea some time back.  A slightly thicker liquor produced than does English Breakfast, it mixes well with a variety of items (sugar and milk are recommended, but certain alcoholic bases or mixers sit quite nicely if you want to switch up the classic Hot Toddy concept or use Kahlua instead of sugar), and has an even stronger aroma and flavor than your regular black tea.<br /><br />If you're a fan of weaker brews where one or two dunks is good enough, this is not for you.  I tend to steep this for a long while (tea experts would call me nuts for doing this as it could scald and alter the flavor of the leaves), but I love the strength of the brew afterwards.  This is great to have on-the-go, too, and hearty to drink if you're ill and require a lot of liquids.",5,1294272000,ive come trust stash brand among others due consistently excellent product line variety initially fan english breakfast tea introduced irish breakfast tea time back slightly thicker liquor produced english breakfast mixes well variety items sugar milk recommended certain alcoholic bases mixers sit quite nicely want switch classic hot toddy concept use kahlua instead sugar even stronger aroma flavor regular black teabr br youre fan weaker brews one two dunks good enough tend steep long tea experts would call nuts could scald alter flavor leaves love strength brew afterwards great onthego hearty drink youre ill require lot liquids
"This is a great dog food and our dogs do very well on it.  Particularly, no gassiness as with some other brands.  Another reviewer mistakenly said that this food was made by Diamond Pet Foods, who have been experiencing product recalls.  I took the time to email Wellness and asked them if this Core Dry dog food is produced at Diamond Pet Foods.  Here is their official response: ""CORE was never made at Diamond. We have spent the last 2 years expanding production at our Mishawaka, Indiana facility to bring the majority of our production into our own WellPet facilities.  Our facility includes a state-of-the-art onsite quality and safety laboratory and advanced extrusion systems all designed to produce the most nutritious, high-quality natural pet food possible, with a focus on food safety and compliance with regulations.  Our goal is to have all of our dry food made in Mishawaka buy the end of 2012. If the CORE is not made at Mishawaka it is made at American Nutrition or Vitaline.""<br /><br />So do not be duped by ignorant reviewers who are quick to spread misinformation and do not take the time to back up what they are saying.  I hope everyone who has second thoughts now has them dispelled.",5,1340668800,great dog food dogs well particularly gassiness brands another reviewer mistakenly said food made diamond pet foods experiencing product recalls took time email wellness asked core dry dog food produced diamond pet foods official response core never made diamond spent last years expanding production mishawaka indiana facility bring majority production wellpet facilities facility includes stateoftheart onsite quality safety laboratory advanced extrusion systems designed produce nutritious highquality natural pet food possible focus food safety compliance regulations goal dry food made mishawaka buy end core made mishawaka made american nutrition vitalinebr br duped ignorant reviewers quick spread misinformation take time back saying hope everyone second thoughts dispelled
This taffy is great. Bought 3lbs thinking it would last. Boy was I wrong. The assorted flavors make every piece exciting. Just like I remember as a kid at the shore,5,1305849600,taffy great bought lbs thinking would last boy wrong assorted flavors make every piece exciting like remember kid shore
"I wasn't sure exactly what to expect but these are very tasty, would be a great addition to a pasta dinner stashed upright in a heavy mug.  As someone else here says though, this is a LOT of them, 12 boxes with apx 8 sticks in each of 5 individually wrapped pkgs.  They are very long and thin.  I got them for the HCG diet and I'm glad, but at 2 a day for 6 weeks, I'll have about 10 extra boxes.  I'm not disappointed though, we'll probably find a use for them over the next year.",5,1278806400,wasnt sure exactly expect tasty would great addition pasta dinner stashed upright heavy mug someone else says though lot boxes apx sticks individually wrapped pkgs long thin got hcg diet im glad day weeks ill extra boxes im disappointed though well probably find use next year
"The ingredients+price almost seem too good to be true.  That's my main thing lol...<br /><br />But basically I tried this food out because I am a vegetarian...because I do not like the way livestock is raised and what not.  It may seem stupid but switching to a fish based dog food is much more appealing to me than random parts of abused lamb, chickens, etc...not that my dog cares.<br /><br />When I opened the bag the biggest thing I noticed was the smell.  Not overly appetizing for me but it smelled like...food!  Burnt toast mostly...but it didn't smell like greasy crap like most dog foods do.  My dog also noticed this and was reluctant to eat it the first day.  She has warmed up to it a bit.  She still eats smaller portions but I believe that is because it is probably higher quality and she might feel full sooner.",4,1332806400,ingredientsprice almost seem good true thats main thing lolbr br basically tried food vegetarianbecause like way livestock raised may seem stupid switching fish based dog food much appealing random parts abused lamb chickens etcnot dog caresbr br opened bag biggest thing noticed smell overly appetizing smelled likefood burnt toast mostlybut didnt smell like greasy crap like dog foods dog also noticed reluctant eat first day warmed bit still eats smaller portions believe probably higher quality might feel full sooner
"They LOVE it, I give my kitties (Silki and Tuffy) half a pouch each as a mid day snack to keep thier bird terrorizing energy level up.I gave it 4 stars only because it's a little messy to tear open sometimes, and I don't use scissors because you have to clean them afterwards. Oh Well, they DO love it.",4,1332028800,love give kitties silki tuffy half pouch mid day snack keep thier bird terrorizing energy level upi gave stars little messy tear open sometimes dont use scissors clean afterwards oh well love
The coffee tastes great... still a bit expensive considering it is just coffee.  After trying to buy decent Supermarket instant coffee I've discovered this is worth the price.,4,1344038400,coffee tastes great still bit expensive considering coffee trying buy decent supermarket instant coffee ive discovered worth price
"Really hard to feel any specific benefits from just one bottle - it tasted great, didn't have that icky ""smooth"" taste that Evian has. It's good for you, but I didn't notice any feelings that I could directly associate to one bottle.",4,1350518400,really hard feel specific benefits one bottle tasted great didnt icky smooth taste evian good didnt notice feelings could directly associate one bottle
"My dad was a coffee drinking fanatic and he used to tell me that a day not started with a good cup of coffee was destined to be a total waste. I started drinking the stuff very young. I don't overdo it, just a couple cups in the morning, so I like it to be good and this coffee fills the bill. It has a nice aroma, tastes good and leaves a pleasant aftertastes. My dad would approve.",5,1337040000,dad coffee drinking fanatic used tell day started good cup coffee destined total waste started drinking stuff young dont overdo couple cups morning like good coffee fills bill nice aroma tastes good leaves pleasant aftertastes dad would approve
This is the best chili I've ever had and that includes the 43 years that I was an all the meat you can eat person.,5,1255305600,best chili ive ever includes years meat eat person
"I bought the black beans for a 132 mile hike of the maine A.T. I mixed them with the Knorr freeze-dried meals. It's the best black beans and sauce Iv'e had, freeze-dried or otherwise. I just ordered three more cans to finish the rest of my hike.",5,1348358400,bought black beans mile hike maine mixed knorr freezedried meals best black beans sauce ive freezedried otherwise ordered three cans finish rest hike
"Love the flavor. It is gluten, dairy and soy free. Dates, peanuts and salt.  Can it be any simpler? Great Hunger satisfier and pick me up.",5,1346112000,love flavor gluten dairy soy free dates peanuts salt simpler great hunger satisfier pick
"I recently started the Optifast diet, and it's hard!  This tea makes me feel like I still get to enjoy something special.  It's very flavorful, and really does satisfy some of the cravings :)",5,1289347200,recently started optifast diet hard tea makes feel like still get enjoy something special flavorful really satisfy cravings
Can't believe I chose the single box I thought I was getting a two pack! Geez double the price! Pay attention to what you order!,1,1297814400,cant believe chose single box thought getting two pack geez double price pay attention order
"I purchased this for a snack for my toddler. I was shocked to discover the fruit is from China. Do your research, don't buy this!",1,1320624000,purchased snack toddler shocked discover fruit china research dont buy
Great price for the 100 count box. Each wrapped individually and the same size as usual. But I found that they were very greasy! No really what I want in a beef jerky. But they did taste good.,3,1154995200,great price count box wrapped individually size usual found greasy really want beef jerky taste good
"I got this product because I was getting low on the Mio liquid I had and this seemed similar.  It is similar, though with a couple of differences.<br /><br />First, this is more like the Mio Energy line than the regular kind.  Ironically about the time I got this product in the mail I decided I should cut back on caffeine; this product has 40mg of ""natural"" caffeine, D'OH!<br /><br />Second, while Mio liquid does not have to be refrigerated, this product should be refrigerated according to the label.  If you're just using it at home then it's not a big deal to keep it in the fridge.  But if you were thinking of taking it with you maybe to work or while exercising or on vacation or something, then forget about it.<br /><br />As for the taste, I thought it was OK.  I like the Mio fruit punch I have better.  So overall I'd just stick with the Mio liquid.<br /><br />That is all.",3,1332979200,got product getting low mio liquid seemed similar similar though couple differencesbr br first like mio energy line regular kind ironically time got product mail decided cut back caffeine product mg natural caffeine dohbr br second mio liquid refrigerated product refrigerated according label youre using home big deal keep fridge thinking taking maybe work exercising vacation something forget itbr br taste thought ok like mio fruit punch better overall id stick mio liquidbr br
"Wasa are a staple inour house. Low calorie, high fiber and good tasting. They were an excellent price at Amazon. They are difficult to find in our local stores and when we do they are out rageous a price.",5,1162684800,wasa staple inour house low calorie high fiber good tasting excellent price amazon difficult find local stores rageous price
"These rice wraps are great, and un-damaged when received.<br />Very fresh, and very good.<br /><br />Seller sent a personal letter to make corrections in shipping charges.<br /><br />I will shop this dealer forever.  ( the noodles are out of sight )<br /><br />T Berry",5,1205280000,rice wraps great undamaged receivedbr fresh goodbr br seller sent personal letter make corrections shipping chargesbr br shop dealer forever noodles sight br br berry
"My 2 cats like this catnip but nothing ""crazy"" or weird went on, they just rolled around and rubbed their faces in it (one even ate some). Nothing different from regular catnip. Actually I had another brand that produced crazier reactions like drooling and hyperactivity. Can't remember the brand tho.<br /><br />And I smelled the stuff and it seemed stale, the date on the back said copyright 2004! This is 2008! Maybe if you get a fresher batch it will be craziness all around.",3,1214697600,cats like catnip nothing crazy weird went rolled around rubbed faces one even ate nothing different regular catnip actually another brand produced crazier reactions like drooling hyperactivity cant remember brand thobr br smelled stuff seemed stale date back said copyright maybe get fresher batch craziness around
"I enjoy these chips. I got these instead of my usual jalapeno ones from the same company for a bit of flavor change. I think those are better but only slightly, like the jalapenos there is a great amount of flavor without being too overpowering. The small bag size prevents you from overeating as with a larger bag.",4,1326067200,enjoy chips got instead usual jalapeno ones company bit flavor change think better slightly like jalapenos great amount flavor without overpowering small bag size prevents overeating larger bag
"I really struggled  finding a decent replacement for Oreo's. This is the closest thing I've found. It is a bit more grainy, due to the rice flour but the crispness is there and the chocolaty sweet taste of and Oreo is satisfied. Use it for recipes as well.",5,1286841600,really struggled finding decent replacement oreos closest thing ive found bit grainy due rice flour crispness chocolaty sweet taste oreo satisfied use recipes well
This is an item that cannot be found in stores anymore and I was so happy to find it available through Amazon.,5,1280707200,item cannot found stores anymore happy find available amazon
We really enjoy this coffee as an everyday coffee in the morning or at night.  It has a nice flavor.,4,1173657600,really enjoy coffee everyday coffee morning night nice flavor
"What are these K-Cups made of?  $1.00 per K-Cup and that is at a discount?  Starbucks came late the the K-cup party and looks like they arrived way over dressed as well.  Don't waste your money on these.  A friend picked up some and I tried them, while they aren't bad, they certainly aren't worth twice the price as the equally good coffee produced by several other K-Cup brands.",2,1328745600,kcups made per kcup discount starbucks came late kcup party looks like arrived way dressed well dont waste money friend picked tried arent bad certainly arent worth twice price equally good coffee produced several kcup brands
"My big boy (21.6 lbs) was put on an all-meat diet and he LOVES this food. It is a little less solid (slightly soupy) but my cats love that about it. They even eat all the little veggie pieces in it. Our feral deck cat leaves the peas behind, though.  It's hilarious. If it wasn't so darn expensive, I would buy more of it.",5,1305504000,big boy lbs put allmeat diet loves food little less solid slightly soupy cats love even eat little veggie pieces feral deck cat leaves peas behind though hilarious wasnt darn expensive would buy
My kids (one is 7 and the other is 10) eat these bars everyday for breakfast.  We are on an auto ship for these bars and I think it is a fantastic price for the case.  I personally have not tasted them as I am a celiac but my kids have tried every organic bar out there in every flavor and keep coming back to this brand and flavor.<br />They are not big breakfast eaters but this bar seems to do the trick with a little cereal/oatmeal in the winter.,5,1291852800,kids one eat bars everyday breakfast auto ship bars think fantastic price case personally tasted celiac kids tried every organic bar every flavor keep coming back brand flavorbr big breakfast eaters bar seems trick little cerealoatmeal winter
"A few of these a day won't make your dog chubby. Easy on your purse too. My dog doesn't understand whether he is getting a big treat or little treat - he just likes getting treats. Fun to catch, too.",5,1315785600,day wont make dog chubby easy purse dog doesnt understand whether getting big treat little treat likes getting treats fun catch
"These are my favorite since I can prepare them as I like.  I normally saute some onions.  Then, over a low to medium flame, add the refried beans with some water and mix them up until they get softer.  Then add a bit of olive oil and stir in some tomato sauce with some garlic and onion powder.  Last but not least, I mix some cooked corn in and yum, yum.  Sometimes instead of or in addition to the corn, I add some cooked vegetables or some cut up chicken or turkey - it makes for a hearty, very healthy meal!!  Full of fiber.<br />It's also difficult to find canned beans that are BPA free but Eden has them!",5,1299283200,favorite since prepare like normally saute onions low medium flame add refried beans water mix get softer add bit olive oil stir tomato sauce garlic onion powder last least mix cooked corn yum yum sometimes instead addition corn add cooked vegetables cut chicken turkey makes hearty healthy meal full fiberbr also difficult find canned beans bpa free eden
"I looked forward to a delicious hot cocoa, but was very disappointed with the flavor. It has an awful aftertaste, like the taste you get after drinking a bad diet soda. Also kind of weak, even on the smallest cup setting.",1,1326758400,looked forward delicious hot cocoa disappointed flavor awful aftertaste like taste get drinking bad diet soda also kind weak even smallest cup setting
"I bought a box of this herbal tea at my local grocery store and highly recommend trying a smaller quantity before committing to 6 boxes of it here.  Although, based on what some other reviewers said, it may be hard to find at local stores.  If a store offered this flavor in the past and no longer carries it... sad to say for the people who love this flavor... perhaps it didn't sell well.  It probably didn't appeal to the masses as the sensation and flavor is... unique.<br /><br />I was very interested in trying this flavor as I really like licorice and I love tea.  Upon taking my first sip, I thought the licorice flavor came through nice and the combination of spices was fine.  But then... seconds after my first sip, I got this really weird sensation on the sides of my tongue.  As if the flavor ""blossomed"" in my mouth.  And, to me, not in a pleasant way.  Another reviewer said the tea ""dances around the sides of your tongue.""  It does.  What's up with that?  That reviewer seemed to like the sensation.  I didn't like it at all.  It felt weird, it tasted weird and is making me cringe every time I take a sip.  I like the initial flavor, but I know the ""flavor burst"", or whatever you want to call it, is coming and it ruins the whole relaxing tea experience for me.  This is definitely not relaxing.<br /><br />The ""flavor burst"" is also followed by a sickly sweet after taste.  Ick.<br /><br />Most reviewers here love this tea, which I think is nice because I really wanted to like it too.  I'm surprised more people did not mention this unusual flavor thing going on.  Maybe it's an acquired taste sensation and I'm just not there yet.  So, buyer beware before stocking up on this flavor.  Definitely test it first if you can.  If anything, test it so you can see for yourself what I am talking about.  At least it's interesting... in a strange sort of way.  It's definitely not a tea I can drink regularly.<br /><br />Here is the ingredient list:  (contains NO true tea leaves)<br />Licorice root, cinnamon, orange peel, Chinese star anise, vanilla flavor, sarsaparilla, orange oil, cinnamon flavor, clove bud oil and cardamom oil.",2,1302566400,bought box herbal tea local grocery store highly recommend trying smaller quantity committing boxes although based reviewers said may hard find local stores store offered flavor past longer carries sad say people love flavor perhaps didnt sell well probably didnt appeal masses sensation flavor uniquebr br interested trying flavor really like licorice love tea upon taking first sip thought licorice flavor came nice combination spices fine seconds first sip got really weird sensation sides tongue flavor blossomed mouth pleasant way another reviewer said tea dances around sides tongue whats reviewer seemed like sensation didnt like felt weird tasted weird making cringe every time take sip like initial flavor know flavor burst whatever want call coming ruins whole relaxing tea experience definitely relaxingbr br flavor burst also followed sickly sweet taste ickbr br reviewers love tea think nice really wanted like im surprised people mention unusual flavor thing going maybe acquired taste sensation im yet buyer beware stocking flavor definitely test first anything test see talking least interesting strange sort way definitely tea drink regularlybr br ingredient list contains true tea leavesbr licorice root cinnamon orange peel chinese star anise vanilla flavor sarsaparilla orange oil cinnamon flavor clove bud oil cardamom oil
"I've found a new taste treat. I'm not a big one for potato chips, so I am sure I've come late to discover these. I think they are really good.  The processing & ingredients list is actually pretty good-no trans fats, etc. So, if you want an indulgence, these are A+ !  They are thicker & more tasty than the mass produced potato chips we've all come to know.  They are much more flavorful.  Never had a honey-dijon potato chip before. Incredibly good & a flavorful combination of sweet, tangy, salty. Also not overly hot or spicy. Excellent!<br /><br />If you want a snack, have something REALLY good. It's got to be worth the calories-and these are!",5,1249344000,ive found new taste treat im big one potato chips sure ive come late discover think really good processing ingredients list actually pretty goodno trans fats etc want indulgence thicker tasty mass produced potato chips weve come know much flavorful never honeydijon potato chip incredibly good flavorful combination sweet tangy salty also overly hot spicy excellentbr br want snack something really good got worth caloriesand
"These are great!  They are spicy, but not too spicy.  They taste just like Buffalo Hot Wings but without the bones. I agree with another reviewer who is thinking about microwaving these as I bet these would taste even better warmed up!  I bought an 8 pack of these and keep these at my job for when I get the munchies and want some quick protein and the calories for one bag is only about 280 so that is perfect for a snack or to ward away the hunger pangs.  These would be great for someone doing a low-carb diet or someone who just wants extra protein for their body.  One bag also has just over 30 grams of protein and this tastes so much better than eating just a protein bar.  Bottom line is this... if you love hot wings and can't get enough give these a try.  You won't be disappointed.",5,1269475200,great spicy spicy taste like buffalo hot wings without bones agree another reviewer thinking microwaving bet would taste even better warmed bought pack keep job get munchies want quick protein calories one bag perfect snack ward away hunger pangs would great someone lowcarb diet someone wants extra protein body one bag also grams protein tastes much better eating protein bar bottom line love hot wings cant get enough give try wont disappointed
"At my dog's 8 year vet visit, they told me to start brushing her teeth.  The vet said that my dog might even need to have a professional teeth cleaning sometime in the next year or so.  I started trying out some new teeth chews because she really does not like getting her teeth brushed.  I thought that it would be unlikely that she would like these chews - but surprise, surprise!  She LOVES these chews (she prefers them over other chews) and the vet said to me last week at her 9 year check-up that her teeth looked really good.  She said, ""Do you brush her teeth?  They are in really good shape.""  Good teeth & my dog loves these treats!  What more could I ask for?",5,1340582400,dogs year vet visit told start brushing teeth vet said dog might even need professional teeth cleaning sometime next year started trying new teeth chews really like getting teeth brushed thought would unlikely would like chews surprise surprise loves chews prefers chews vet said last week year checkup teeth looked really good said brush teeth really good shape good teeth dog loves treats could ask
"My dog has been eating Iams wet and dry food for 13 years and is in excellent health. She has tons of energy, bright eyes and her coat isn't itchy like so many small dogs her age. She will eat Iams until the end of her life - which we hope will be a long, long time!",5,1347840000,dog eating iams wet dry food years excellent health tons energy bright eyes coat isnt itchy like many small dogs age eat iams end life hope long long time
"I like the taste of Caribou coffees. I also had the Mahogany as well and like both flavors. The price on amazon beats the brick and mortar stores and free shipping saves me fuel, a win win for price and more so flavor.",5,1341446400,like taste caribou coffees also mahogany well like flavors price amazon beats brick mortar stores free shipping saves fuel win win price flavor
I was very pleased at how fast I received the Cat Man Doo bonito flakes since I am in a remote location.  My cat absolutely loves them.  I like the fact that they are fish and not a lot of carbs and fillers.,5,1246838400,pleased fast received cat man doo bonito flakes since remote location cat absolutely loves like fact fish lot carbs fillers
"I ordered this with tongue in cheek.  I really expected it to taste powdery and be a poor substitute for ""real"" PB.  My goal was to try it in smoothies.<br /><br />Sometimes it's good to be wrong.  I use it for PB and banana smoothies every morning.  Wow!  I cannot believe how good it is!  Not powdery or chalky tasting, yummy enough to eat right out of the jar. . . almost.<br /><br />I looked at the website for other ways to use it and found more recipes than I expected and they cover all meals and types of foods.  One day soon I'll try using it to make phad thai or PB cookies...maybe both.<br /><br />[...]",4,1346889600,ordered tongue cheek really expected taste powdery poor substitute real pb goal try smoothiesbr br sometimes good wrong use pb banana smoothies every morning wow cannot believe good powdery chalky tasting yummy enough eat right jar almostbr br looked website ways use found recipes expected cover meals types foods one day soon ill try using make phad thai pb cookiesmaybe bothbr br
"I got a bunch of these for $1 each at Big Lots(which I later learned was a steal! And they don't expire for two years either), mainly for use as dog treats.  My dog loves them and they are perfectly sized for training(because they are cut for cats).  But, my kitties like them too!<br /><br />Be aware that they are made in China, if that matters to you",5,1335312000,got bunch big lotswhich later learned steal dont expire two years either mainly use dog treats dog loves perfectly sized trainingbecause cut cats kitties like toobr br aware made china matters
"All I can say is that I love this stuff. I use two bags along with one bag of Green Tea in the morning with breakfast and it provides me with loads of energy.<br /><br />Warning, If I drink it after 1:00 PM it keeps me awake most of the night so use care if you want to get any sleep and use it at breakfast.<br /><br />Thought I should mention that when I placed my order it was only for a box of coca tea. The description has changed since I placed my order.",5,1210032000,say love stuff use two bags along one bag green tea morning breakfast provides loads energybr br warning drink pm keeps awake night use care want get sleep use breakfastbr br thought mention placed order box coca tea description changed since placed order
"OK, I've eaten a lot of granola bars that supposedly contain peanut butter but these are the first one that REALLY taste like peanut butter. Probably the finest compliment I can offer is that if I was going to make a crunchy peanut butter granola bar at home, I'm not sure I could make them better than these. Anyway, these are highly recommended if you want a delicious crunchy peanut butter granola bar that just happens to have all the nutrition we've come to expect from CLIF. Yum-O!",5,1283558400,ok ive eaten lot granola bars supposedly contain peanut butter first one really taste like peanut butter probably finest compliment offer going make crunchy peanut butter granola bar home im sure could make better anyway highly recommended want delicious crunchy peanut butter granola bar happens nutrition weve come expect clif yumo
"I loved vitalabs egg protein, but I think their out of business.  This healthy n fit will substitute just fine,",5,1183420800,loved vitalabs egg protein think business healthy n fit substitute fine
"My dog trainer recommended this to our obedience class. I found the best price here on Amazon, and my puppy LOVES the treats. Great training treats if used in moderation (too much organ meat isn't good for anyone). Also excellent if you put some of the treats in a container with non-liver treats/cookies. Use the container as a shaker to help train your dog to come, and the other treats get a liver flavored (dust) coating that makes your dog love them even more! No limit on liver dusted treats!<br /><br />Two paws up for this stuff!",5,1303516800,dog trainer recommended obedience class found best price amazon puppy loves treats great training treats used moderation much organ meat isnt good anyone also excellent put treats container nonliver treatscookies use container shaker help train dog come treats get liver flavored dust coating makes dog love even limit liver dusted treatsbr br two paws stuff
"Mom was so happy to get this package for no special reason, just that she's Mom!  It's loaded with goodies and arrived quickly.  I highly recommend!",5,1227657600,mom happy get package special reason shes mom loaded goodies arrived quickly highly recommend
"I add this to my cold brew lipton ice tea that I prepare.  Took a bit of experimenting to get the right amount of juice concentrate but once perfected, it's like drinking the perfect blend of sweetened ice tea.  The taste is great and no calories, can't beat that.  Only demerits is that the price is rather high.  Could use a few dollars off on the bulk purchases.",4,1336089600,add cold brew lipton ice tea prepare took bit experimenting get right amount juice concentrate perfected like drinking perfect blend sweetened ice tea taste great calories cant beat demerits price rather high could use dollars bulk purchases
My dog just didn't like the taste of them which surprised me since he likes food.  Tried each flavor same result.  I cannot recommend.,1,1320364800,dog didnt like taste surprised since likes food tried flavor result cannot recommend
I am very satisfied with Morton & Bassett Organic Ground Cumin.  When I can't find it in the store Amazon.com always comes through.,5,1234569600,satisfied morton bassett organic ground cumin cant find store amazoncom always comes
"Everytime I order these, my family, friends and coworkers would just eat them up in record time.  Everyone seems to LOVE these gummies; they're almost addictive.  You really can't go wrong here ;-)",5,1237334400,everytime order family friends coworkers would eat record time everyone seems love gummies theyre almost addictive really cant go wrong
"white peppercorns are white peppercorns, so long as nothing is wrong with them.  i knew when i ordered from jr that my pepper would arive fast and be good.  buying a 1/2 pound of pepper will last me, and take up a little space in the spice cabnet,but it is mych cheaper than paying what the grocery charges for 1/8 pound",5,1273622400,white peppercorns white peppercorns long nothing wrong knew ordered jr pepper would arive fast good buying pound pepper last take little space spice cabnetbut mych cheaper paying grocery charges pound
"My cat was pulling his fur out and gnawing on himself until he would bleed, so I switched him to this food. He stopped that day. He must be allergic to something in the cheap junk I was feeding him. His fur is softer and shiny, and he plays a lot. I buy this locally, and it's the best value at almost a dollar a can cheaper than Wellness.",5,1307145600,cat pulling fur gnawing would bleed switched food stopped day must allergic something cheap junk feeding fur softer shiny plays lot buy locally best value almost dollar cheaper wellness
My 8 month old baby loves the combinations!  Its great that she's getting the nutrients she needs too!,5,1275177600,month old baby loves combinations great shes getting nutrients needs
"Great tea, in fact,  this tea was what sparked my interest in green tea, it's very nice!<br /><br />I respect that this tea is organic, and care was taken in production of the tea.<br /><br />Price is fair",5,1329868800,great tea fact tea sparked interest green tea nicebr br respect tea organic care taken production teabr br price fair
Tired of water?  This is a great product and will help you cut back on the soda pop you drink!! Cant live without it!,5,1309478400,tired water great product help cut back soda pop drink cant live without
"I cant complain for the dollar I paid at the 99 cents store, but for $21.00 3 boxes never!",5,1280880000,cant complain dollar paid cents store boxes never
